koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_period,koi_impact,koi_impact_err1,koi_duration,koi_depth,koi_depth_err1,koi_teq,koi_insol,koi_tce_plnt_num,koi_steff,ra,dec
0,1,1,0.913244995,0.286,0.311,0.4931,47.8,4.8,1967.0,3541.46,1.0,5923.0,284.91156,39.298618
0,0,0,8.31224474,1.111,7.224,2.663,70.8,7.6,801.0,97.64,1.0,5421.0,295.37476000000004,43.500431
0,1,1,0.584148495,0.584,0.35,1.6192,66.2,3.6,2130.0,4882.9,1.0,5427.0,292.97867,42.056492
0,0,0,12.6362048,0.174,0.296,3.961,124.0,12.8,774.0,85.06,1.0,5772.0,290.73434,51.770962
1,0,1,0.8241801209999999,1.171,0.65,2.839,208.1,6.4,1912.0,3155.32,2.0,5977.0,298.75527999999997,40.665217999999996
1,0,1,0.579770948,0.946,0.006,1.0377,467.9,12.6,1953.0,3425.06,2.0,5561.0,281.04361,42.975761
1,0,0,0.92225589,0.992,0.01,4.227,33.0,5.6,2206.0,5614.19,1.0,5631.0,286.37338,37.919003000000004
0,0,0,7.94004281,0.004,0.444,3.282,81.9,9.0,1010.0,245.79,1.0,6278.0,298.43478,48.706139
0,0,0,2.85855049,0.972,0.014,2.341,85.4,9.1,1212.0,510.14,1.0,5441.0,297.23273,41.433411
0,0,1,0.75499096,0.322,0.158,2.485,215.8,27.1,1949.0,3403.34,1.0,5743.0,284.34848,40.690659000000004
0,0,0,8.95294046,0.718,0.051,2.995,44.0,4.0,1012.0,247.66,1.0,6047.0,298.26816,41.251663
1,0,1,1.428596987,0.7017,0.0183,2.1401,50.0,2.3,2637.0,11425.1,1.0,6745.0,290.73431,48.16341
0,0,0,4.84350003,0.906,0.007,3.045,50.2,5.5,1121.0,373.1,1.0,5762.0,282.58282,42.346352
0,0,0,36.7614011,0.984,0.042,15.982,160.9,10.5,475.0,12.0,1.0,5305.0,289.41427999999996,41.510040000000004
0,0,0,4.373570433,0.1,0.387,0.623,366.0,30.8,727.0,66.12,1.0,4362.0,295.30652000000003,49.179668
0,1,0,43.0759115,1.256,3.462,90.95,3452.0,44.9,1032.0,268.5,1.0,4766.0,294.88538,39.084202000000005
0,0,0,154.674369,0.777,0.015,9.35,435.8,37.2,371.0,4.47,1.0,6338.0,288.63861,42.857288
0,0,1,1.02087831,0.148,0.31,2.429,33.4,3.9,1903.0,3115.14,1.0,5750.0,290.89783,37.972778000000005
0,0,1,1.26132769,0.289,0.177,1.244,109.7,10.5,447.0,9.46,1.0,2900.0,288.11703,38.437733
0,1,0,6.09406648,1.235,68.87,2.085,3027.0,199.0,1417.0,953.63,1.0,6785.0,287.0574,37.991367
0,1,0,1.1578141,0.564,0.371,3.253,54.8,2.3,2133.0,4895.77,1.0,5412.0,296.97321,43.394669
0,0,0,15.9513866,0.197,0.255,2.285,99.2,12.7,849.0,123.03,1.0,6451.0,291.53922,44.44706
0,0,1,24.1876477,1.8212,0.1696,2.654,194.8,23.3,782.0,88.31,1.0,6437.0,291.75128,38.034431
0,0,0,7.7859111,0.675,0.281,7.788,45.5,4.7,939.0,183.92,1.0,6045.0,290.42307,51.388729
0,0,1,2.44926655,0.253,0.205,2.988,108.2,12.8,1033.0,269.06,1.0,4840.0,294.60607999999996,39.920361
0,0,1,2.17812826,0.344,0.116,2.601,100.8,12.5,1206.0,500.27,1.0,5426.0,287.14621,47.183529
0,0,1,1.33259494,0.104,0.351,2.783,92.7,14.8,1665.0,1814.46,1.0,6063.0,294.88477,46.646591
0,0,1,2.05048377,0.013,0.453,3.67,60.5,5.1,1339.0,761.65,1.0,5568.0,287.17123,39.388329
0,0,1,1.19550618,0.483,0.473,3.337,26.9,2.5,2152.0,5062.04,1.0,6088.0,297.53574,41.940571000000006
0,0,0,2.94242323,0.447,0.011,1.519,293.3,25.4,1098.0,344.64,1.0,5436.0,288.72598,40.531631
1,0,0,0.6830829979999999,0.694,0.204,4.409,143.3,34.8,6757.0,492690.35,1.0,8247.0,284.49561,44.988121
1,0,1,0.791771167,1.224,0.504,2.4463,509.2,7.2,3419.0,32163.04,1.0,6218.0,291.48654,39.211723
0,1,0,0.894172544,0.162,0.309,0.8302,86.2,6.7,1461.0,1070.89,1.0,4982.0,289.75653,46.952888
0,0,1,1.68207624,0.56,0.042,1.519,54.7,7.3,1980.0,3646.1,1.0,6495.0,298.23792000000003,48.175758
0,0,0,9.8480917,0.127,0.33,3.079,141.9,16.2,711.0,60.47,1.0,5289.0,292.25284,38.608990000000006
0,0,1,0.9696025509999999,0.415,0.04,1.728,111.0,13.3,1334.0,750.09,1.0,4856.0,295.14267,39.93071
0,0,0,13.0914878,0.145,0.311,2.037,37.5,5.7,892.0,149.52,1.0,5919.0,289.24884,39.106541
0,0,1,9.25801294,0.186,0.28,2.854,88.1,8.2,1229.0,539.51,1.0,6200.0,299.51422,41.220589000000004
0,1,1,25.9554044,0.952,0.003,8.491,122.7,12.5,656.0,43.9,1.0,6058.0,293.72696,39.0368
0,0,1,3.74788208,0.09,0.377,4.183,153.4,13.1,979.0,216.97,1.0,5340.0,290.96017,50.284679
1,0,0,0.93479255,1.2,0.235,4.5838,247.5,3.9,2040.0,4108.03,2.0,6018.0,295.18976000000004,42.523319
0,0,1,0.89628253,0.176,0.271,1.397,86.4,7.9,1670.0,1848.85,1.0,5561.0,296.50925,44.625912
0,0,0,1.67495622,0.399,0.06,2.994,35.9,2.8,1843.0,2732.19,1.0,6323.0,293.4678,48.12608
0,0,0,54.0812235,0.182,0.279,6.279,411.1,40.7,431.0,8.19,1.0,5757.0,297.59963999999997,39.626339
0,0,1,8.2344072,0.812,0.145,2.808,59.2,7.3,1263.0,601.05,1.0,6148.0,293.44537,38.929588
0,0,1,3.5564279,0.359,0.103,6.998,131.4,12.8,972.0,211.41,1.0,5404.0,297.19739,46.22826
1,0,1,0.9429979940000001,0.153,0.29,1.1658,539.2,22.7,1283.0,639.03,2.0,4499.0,292.8598,45.205791
1,0,1,0.566796775,0.974,0.039,5.471,144.1,8.8,931.0,176.94,1.0,3453.0,291.08929,42.590969
0,0,1,13.6471211,0.617,0.001,8.331,75.0,5.9,913.0,164.06,1.0,5771.0,296.05984,42.656040000000004
0,0,0,16.473474,0.014,0.443,4.201,470.5,43.1,612.0,33.22,1.0,5364.0,295.56357,39.417598999999996
0,0,1,3.74788322,0.544,0.421,3.45,242.6,16.9,1031.0,266.76,1.0,5514.0,290.96243,50.272628999999995
0,0,0,8.5291223,0.606,0.344,3.241,325.4,29.9,911.0,162.94,1.0,5543.0,283.25119,40.72311
0,0,1,1.08906057,0.29,0.172,2.743,76.2,9.1,1511.0,1235.96,1.0,5087.0,287.97504,46.35326
0,1,0,0.716709761,0.986,0.018,0.6969,68.4,4.6,2394.0,7725.24,1.0,6109.0,282.19479,46.522888
0,0,1,4.1083812,0.148,0.304,3.279,352.8,36.9,1058.0,295.63,1.0,5730.0,296.90204,43.839821
0,0,0,1.962282625,0.169,0.293,1.45,68.3,6.3,1448.0,1038.36,1.0,5726.0,296.58755,47.207161
0,0,0,6.4546845,0.93,0.019,3.071,69.9,7.7,1244.0,565.72,1.0,6474.0,281.73087000000004,43.282340999999995
1,0,0,1.04588635,0.204,0.259,2.833,102.7,11.5,1972.0,3582.91,1.0,6249.0,293.21414,45.82597
0,0,0,0.49424766200000003,0.366,0.103,1.2443,224.9,15.9,2257.0,6096.15,1.0,5763.0,295.73773,38.903912
0,0,0,11.8299383,0.502,0.459,5.168,41.4,4.1,1177.0,453.44,1.0,5747.0,298.90576,41.042609999999996
0,0,1,1.23521458,0.458,0.032,0.918,89.5,22.6,1713.0,2032.78,1.0,5999.0,295.82114,39.975479
0,1,1,1.0852298740000001,0.439,0.175,0.652,238.1,36.5,1632.0,1675.45,1.0,5713.0,298.15717,47.331268
0,0,1,1.5403795569999998,0.329,0.143,2.026,76.9,6.5,1581.0,1481.09,1.0,5812.0,286.94647000000003,38.885189000000004
0,0,0,5.30179786,0.357,0.094,2.24,197.2,18.7,973.0,211.8,2.0,5749.0,289.10422,41.69014
0,0,0,3.60011712,0.025,0.415,2.396,50.2,2.7,938.0,182.81,5.0,5051.0,289.75229,41.634605
0,0,0,9.32867952,0.035,0.417,1.572,354.4,30.1,806.0,99.6,1.0,5749.0,289.10422,41.69014
0,0,0,6.38671206,0.015,0.439,1.201,223.7,23.9,811.0,102.25,1.0,5071.0,296.02225,44.732658
0,0,1,158.348345,3.655,5.519,10.55,899.0,59.5,409.0,6.61,1.0,6521.0,296.62296000000003,47.291142
0,0,0,0.7417682940000001,1.201,6.749,0.4164,60.3,4.3,3380.0,30981.32,1.0,5897.0,297.27325,40.136761
1,0,1,0.93376962,1.142,0.101,7.023,125.8,5.9,1937.0,3343.62,1.0,6056.0,292.93661000000003,47.499931
0,0,0,61.083322,0.649,0.3,10.396,227.5,23.8,465.0,11.01,1.0,5803.0,288.12555,38.347431
0,0,0,3.5944891,0.041,0.414,2.557,89.9,10.5,1178.0,455.99,1.0,5523.0,284.72797,45.064968
1,0,1,0.7394048940000001,0.077,0.38,1.753,246.8,14.3,1256.0,589.06,1.0,4205.0,296.09058,50.408772
0,0,0,4.8608059,0.374,0.075,1.966,252.1,35.3,925.0,172.76,1.0,5541.0,297.05664,46.083529999999996
0,0,0,4.04481159,0.393,0.063,2.479,33.0,4.7,1325.0,729.15,1.0,6358.0,288.39761,40.6269
0,0,1,1.71051215,0.057,0.389,1.284,42.2,4.9,2004.0,3820.16,1.0,5925.0,286.112,39.80323
0,0,0,62.869463,0.954,0.002,6.842,341.7,25.1,349.0,3.51,1.0,4762.0,282.42303,46.014019
0,1,1,84.8062818,1.265,31.25,9.0006,9936.0,101.0,388.0,5.33,1.0,5735.0,289.15082,46.344151000000004
0,0,0,29.9632816,0.855,0.068,2.6,893.2,58.3,391.0,5.55,1.0,4463.0,285.5578,44.010791999999995
0,1,1,17.99643716,1.122,0.224,4.164,36923.0,367.0,468.0,11.31,1.0,4438.0,283.01282000000003,42.723679
0,0,0,11.63486009,0.053,0.397,5.466,292.3,16.9,961.0,201.96,2.0,5570.0,292.92276,38.47728
0,0,0,4.8302364,0.316,0.129,7.983,22.5,2.3,1453.0,1052.42,2.0,5086.0,286.69318,40.170109000000004
0,0,0,56.446465,0.874,0.102,7.371,147.9,13.7,522.0,17.5,1.0,5995.0,284.38248,44.308231
0,0,0,31.4202111,0.075,0.399,4.021,390.5,41.9,471.0,11.6,1.0,5269.0,292.18646,41.328041
0,0,0,10.8118317,0.896,0.06,2.627,76.8,9.8,922.0,170.74,1.0,6025.0,297.32889,47.815472
0,0,0,5.56676609,0.392,0.066,1.812,173.8,16.2,859.0,128.51,1.0,5032.0,290.46756,40.056438
0,0,1,1.208528832,0.039,0.414,1.336,180.8,22.1,1725.0,2084.15,1.0,6072.0,295.10958999999997,41.075790000000005
1,0,1,0.93198504,1.19,2.123,2.0472,326.6,9.0,1647.0,1734.47,2.0,5470.0,299.52527000000003,46.917549
1,0,1,0.60818508,1.835,4.521,0.909,144.7,9.6,2298.0,6637.9,1.0,5981.0,295.58547999999996,39.299259
0,0,0,5.38613715,0.197,0.251,1.943,169.3,23.1,846.0,121.37,1.0,5516.0,298.12167,40.81358
0,0,0,13.2965044,0.902,0.07,5.68,133.4,28.9,488.0,13.42,1.0,4352.0,284.26859,44.197540000000004
0,0,0,21.8420304,0.208,0.236,3.843,79.5,9.7,1016.0,251.46,1.0,6194.0,298.40958,45.461639
0,0,1,1.65320144,0.148,0.399,1.525,132.1,31.1,1059.0,296.8,1.0,4544.0,290.26178,37.787189
0,0,1,3.37487541,0.389,0.074,3.085,53.8,7.5,1287.0,649.96,1.0,6181.0,300.75897000000003,45.71788
0,1,1,0.962825082,0.088,0.317,2.8464,118.1,3.5,3265.0,26811.24,1.0,4898.0,297.62054,40.763020000000004
0,0,0,0.876850385,0.049,0.421,1.534,59.2,8.1,2543.0,9858.55,1.0,6102.0,297.19199,40.387951
0,1,1,24.2416103,0.069,0.392,5.137,323.4,23.4,596.0,29.92,1.0,5763.0,291.28296,43.608238
0,0,0,20.7106368,0.604,0.365,2.693,142.5,15.8,626.0,36.18,1.0,5631.0,292.62964,44.283119
0,0,1,69.3788597,0.539,0.433,3.807,530.4,38.1,421.0,7.4,1.0,5806.0,291.97253,44.12999
0,0,0,29.3493852,0.75,0.048,4.313,659.2,36.6,451.0,9.81,1.0,4987.0,285.83047,43.198391
0,0,0,3.43633133,0.114,0.351,0.675,473.5,46.8,945.0,188.22,1.0,5201.0,296.78934,47.234531
0,0,0,142.703888,0.062,0.376,5.808,225.5,23.8,440.0,8.88,1.0,6701.0,289.68073,49.745831
0,0,0,3.38080537,0.067,0.386,3.275,200.9,19.1,1362.0,814.73,1.0,6072.0,301.57855,44.31218
0,0,0,10.4716194,0.184,0.267,4.512,123.9,12.4,1035.0,271.12,1.0,5812.0,282.09314,42.160271
0,0,0,11.49500229,0.911,0.051,7.602,51.4,2.4,1105.0,351.79,1.0,6033.0,298.67377,43.795479
1,0,0,0.7087267079999999,0.28,0.173,0.753,313.6,25.5,1302.0,684.35,2.0,4607.0,299.54672,40.681911
1,0,0,373.60683,0.588,0.367,8.752,534.8,71.6,271.0,1.28,1.0,6184.0,281.86789,47.256648999999996
0,0,0,6.78788113,0.022,0.445,2.26,73.1,11.3,1679.0,1875.92,2.0,6537.0,283.6788,41.096882
0,0,0,5.47455167,0.931,0.023,3.71,73.2,8.2,1155.0,419.95,1.0,5611.0,296.40094,50.558338
0,0,0,3.43861067,0.629,0.007,1.264,46.8,6.6,1348.0,779.48,1.0,5383.0,281.32745,47.584869
0,0,0,4.8754765,0.084,0.367,1.902,39.6,5.6,1180.0,458.62,1.0,5513.0,289.67175,38.297871
0,1,1,13.5437884,1.269,3.044,5.7076,6608.7,71.2,658.0,44.22,1.0,5463.0,300.49106,45.796909
0,0,0,65.6491001,0.038,0.393,7.298,983.9,54.6,390.0,5.48,1.0,5436.0,296.39752000000004,42.396919
0,0,0,25.1593389,0.035,0.403,5.198,358.1,31.9,619.0,34.7,1.0,5973.0,294.4873,42.00692
0,0,0,10.5071781,0.232,0.236,2.68,271.8,30.1,737.0,69.76,1.0,5290.0,294.13626,41.456692
0,0,0,31.7787564,0.29,0.136,8.093,262.0,10.5,564.0,23.96,1.0,5638.0,287.23569,38.754162
0,1,1,1.332568744,0.751,0.182,3.755,24.1,1.0,1941.0,3346.25,1.0,6620.0,295.19992,46.814621
0,0,0,8.8493948,0.819,0.024,6.928,43.8,4.0,978.0,216.18,2.0,6095.0,296.8432,43.697441
0,0,0,51.567801,0.554,0.389,5.514,210.1,18.0,433.0,8.3,1.0,5285.0,295.12237999999996,39.391033
0,0,0,16.4491515,0.866,0.05,6.696,70.9,7.5,1036.0,272.9,1.0,5334.0,292.40323,44.782009
0,0,0,0.42804605100000004,0.041,0.424,0.776,126.0,14.1,2017.0,3877.26,1.0,5285.0,286.14777000000004,38.241797999999996
0,0,1,0.814278961,0.451,0.022,2.087,72.0,6.7,1762.0,2284.94,1.0,5537.0,292.50577000000004,49.331959000000005
0,0,1,19.254536,0.806,0.149,4.754,186.0,22.2,625.0,36.02,2.0,5668.0,298.28213999999997,44.272059999999996
0,1,1,2.1890751,0.048,0.406,2.365,94.8,8.7,1399.0,906.2,1.0,6077.0,285.92587000000003,39.669209
0,0,1,2.42649862,0.673,0.313,2.014,29.2,2.7,1638.0,1705.27,1.0,6033.0,298.40297999999996,45.29723
1,0,0,219.74735,0.097,0.381,22.48,190.4,16.8,427.0,7.82,1.0,5127.0,285.28674,40.342339
1,0,1,19.7639874,0.489,0.469,12.319,51.3,4.5,900.0,155.45,1.0,6195.0,298.35857999999996,47.638591999999996
0,0,0,6.05919881,0.438,0.515,1.365,154.2,17.2,976.0,214.55,1.0,5734.0,282.11782999999997,46.223929999999996
0,0,0,7.5143967,0.399,0.067,4.865,36.3,4.1,1199.0,488.52,3.0,6206.0,295.48651,51.0135
0,0,0,33.1981761,0.826,0.133,4.709,336.7,29.7,678.0,49.9,3.0,5570.0,292.92276,38.47728
0,0,0,5.32784157,0.116,0.32,4.696,87.2,6.2,1023.0,259.32,2.0,5638.0,287.23569,38.754162
0,0,0,71.05457555,0.061,0.283,1.9162,4853.2,60.6,390.0,5.45,1.0,5290.0,298.96828999999997,40.797352000000004
0,0,0,20.5512722,0.946,0.005,4.639,191.2,11.2,607.0,32.01,1.0,5401.0,288.80457,50.99062
0,0,0,7.5861587,0.858,0.044,4.32,116.8,12.7,928.0,175.29,1.0,5934.0,299.34955,43.8503
0,0,0,0.824000125,0.7697,1.209,0.855,183.1,23.0,746.0,73.09,1.0,3396.0,287.26215,42.032309999999995
0,0,0,0.772152075,1.009,0.052,1.78,43.6,3.6,2966.0,18277.6,1.0,5951.0,299.46524,40.891090000000005
0,1,1,1.08469871,0.672,0.288,4.077,124.0,8.7,1757.0,2247.25,1.0,5942.0,293.98932,45.48415
0,0,0,3.19938075,0.268,0.176,1.761,76.1,9.3,1026.0,262.08,1.0,5483.0,287.81729,38.194809
0,0,0,3.04185157,0.176,0.287,1.434,69.0,7.6,1184.0,465.54,1.0,5802.0,294.33328,42.26413
0,1,0,5.660274452,1.092,65.09,0.9077,414.1,21.7,950.0,192.77,1.0,5615.0,291.37064,47.435509
0,0,1,1.23512429,0.556,0.404,4.22,15.2,1.2,1642.0,1722.78,1.0,5798.0,295.84006,39.931221
0,0,0,1.89873195,0.197,0.257,1.382,78.0,9.5,1524.0,1279.95,1.0,5942.0,284.94226000000003,48.666512
0,0,0,11.39110963,0.569,0.3496,2.749,593.4,54.4,632.0,37.65,1.0,4999.0,294.11566,38.393478
0,0,0,2.41810158,0.016,0.439,2.144,46.8,4.1,1602.0,1555.96,1.0,6258.0,283.43576,47.06686
0,0,0,7.13044117,0.068,0.37,2.566,31.9,3.7,1400.0,908.79,1.0,6312.0,295.43915,43.676311
0,0,0,33.4203001,0.789,0.182,5.307,436.6,58.5,581.0,27.02,1.0,5731.0,285.33063,42.040428000000006
1,0,0,58.3437362,1.246,31.11,22.482,1266.8,19.7,779.0,87.03,1.0,5896.0,300.02124,46.090778
0,0,1,1.070982122,0.563,0.4,1.255,43.4,6.8,2122.0,4811.39,1.0,5717.0,298.89642000000003,40.477009
0,0,0,18.0939004,0.445,0.026,3.294,467.3,48.0,665.0,46.21,1.0,5904.0,286.50211,50.246189
0,0,0,34.9524256,1.225,70.24,1.717,677.0,53.0,429.0,8.02,1.0,4921.0,283.04764,46.265331
0,1,0,23.81578356,0.958,1.31,3.7591,4856.7,85.0,560.0,23.2,1.0,5561.0,294.66592,46.665852
0,0,0,31.1748311,0.016,0.421,3.79,200.2,13.6,585.0,27.62,1.0,6086.0,289.83121,44.609859
0,0,0,47.0568476,0.027,0.406,5.2232,1531.2,45.7,411.0,6.72,1.0,5288.0,295.04855,45.342682
1,0,1,0.743495989,1.144,0.861,2.255,172.8,8.1,1617.0,1612.65,2.0,5345.0,289.07837,39.70882
0,0,1,1.405887031,0.364,0.087,1.184,216.0,19.7,1086.0,329.99,1.0,4440.0,286.7695,45.234131
0,0,0,17.7412303,0.065,0.392,4.816,144.7,18.6,684.0,51.69,1.0,5817.0,294.47876,38.883659
0,0,0,2.63527677,0.646,0.015,1.997,70.4,7.9,1136.0,394.32,1.0,5215.0,289.80804,44.362518
0,0,0,147.388124,0.005,0.44,8.781,909.2,67.4,356.0,3.78,1.0,6046.0,296.52145,46.540539
0,0,0,4.11497357,0.396,0.056,3.025,154.1,17.3,1137.0,395.27,1.0,6011.0,293.17578,38.042019
0,1,1,1.245331397,0.649,0.035,2.566,38.1,1.8,2678.0,12115.45,1.0,6106.0,292.34503,41.585289
0,1,1,8.21429932,0.667,0.284,3.099,70.7,4.3,1312.0,701.11,1.0,6277.0,294.17792000000003,46.191711
1,0,0,1.54945486,0.228,0.239,6.698,21.8,1.3,3006.0,19304.93,1.0,7382.0,284.45609,42.439831
0,1,0,8.42943991,0.82,0.114,2.441,89.1,5.6,1029.0,265.39,1.0,6353.0,286.85983,46.625510999999996
0,0,0,10.60052083,0.729,0.235,4.509,60.9,4.1,987.0,224.28,1.0,6035.0,280.24945,43.915058
0,0,0,21.8634638,0.502,0.011,3.542,871.0,105.0,551.0,21.77,1.0,5383.0,293.82135,39.39135
0,1,1,86.4392931,1.28,77.71,6.534,1175.1,67.2,442.0,8.99,1.0,6208.0,299.26376,40.263740999999996
0,0,0,63.3354719,0.029,0.422,3.651,983.0,83.8,202.0,0.39,5.0,3526.0,286.54001,49.437328
0,1,1,14.77820911,1.258,16.15,5.395,10774.0,110.0,809.0,101.07,1.0,6258.0,296.11771,48.664108
0,1,0,15.60862948,1.171,13.59,6.6957,34356.0,227.0,648.0,41.71,1.0,5569.0,297.983,48.555649
0,0,1,2.4826619,0.731,0.223,2.115,37.0,4.5,1619.0,1627.36,1.0,6356.0,286.46796,39.652321
0,1,0,2.17811908,0.3437,0.1211,1.468,74.0,11.5,1412.0,938.51,1.0,6039.0,288.43149,45.918869
0,0,1,1.11205787,0.008,0.441,1.459,118.7,8.8,1799.0,2484.64,1.0,6098.0,296.78345,40.229110999999996
0,0,0,7.5019743,0.442,0.036,2.582,248.0,31.1,709.0,59.73,1.0,4807.0,283.06223,42.629002
1,0,0,5.09506,0.691,0.283,5.73,23.6,4.3,2247.0,6030.14,1.0,6700.0,290.86154,37.885422
0,0,0,29.1206519,0.195,0.26,2.89,415.5,51.0,528.0,18.43,1.0,5671.0,285.09976,41.874378
0,0,0,0.689967868,0.119,0.34,1.1688,122.9,5.3,1539.0,1336.82,1.0,4872.0,289.42395,46.72617
0,0,0,1.89132292,0.709,0.032,5.607,16.0,1.3,2799.0,14532.55,1.0,8482.0,289.87814,38.427269
0,0,0,6.91261536,0.656,0.285,2.359,34.4,3.4,981.0,218.66,1.0,5761.0,290.46509,48.332249
0,0,0,25.8616058,0.855,0.122,7.78,123.0,19.7,613.0,33.37,1.0,6067.0,289.44324,40.253529
0,1,0,0.9184208009999999,0.656,0.002,3.533,56.7,1.8,2374.0,7502.5,1.0,6210.0,289.7605,45.455608000000005
1,0,1,0.573709256,0.69,0.204,1.4932,131.2,4.4,4415.0,90258.45,1.0,5261.0,280.90244,42.935719
0,0,0,13.8353959,0.94,0.024,4.961,818.0,90.4,809.0,101.05,1.0,6020.0,301.27869,44.25053
0,0,0,18.9060921,0.004,0.446,4.125,375.6,36.5,336.0,3.03,2.0,3751.0,287.05453,45.18037
0,0,0,25.6970688,0.943,0.026,3.739,835.0,151.0,658.0,44.24,2.0,6020.0,301.27869,44.25053
1,0,1,46.9434911,0.213,0.251,1.368,100.7,21.1,669.0,47.27,1.0,6253.0,291.43582000000004,40.35881
0,0,0,19.5906103,0.529,0.012,6.745,297.0,12.3,819.0,106.48,2.0,5794.0,293.51984,41.277409000000006
0,0,0,8.23983041,0.012,0.425,5.619,251.0,9.1,1093.0,338.17,1.0,5794.0,293.51984,41.277409000000006
0,0,0,2.1316605269999997,0.036,0.421,1.8585,32.2,2.4,1438.0,1010.45,1.0,5849.0,296.67984,47.173313
0,0,0,5.75902182,0.329,0.124,2.687,70.8,8.3,1112.0,362.12,1.0,6247.0,295.57159,49.607479
0,0,1,0.9628348,0.309,0.147,2.259,92.8,14.8,1648.0,1734.83,1.0,5559.0,297.68759,40.670361
0,0,0,5.66494448,0.4638,0.4716,4.173,46.0,4.1,1134.0,390.59,1.0,5888.0,285.45886,42.931049
0,0,1,1.57017249,0.085,0.363,2.257,158.4,19.7,1232.0,543.06,1.0,5300.0,297.70941,41.028149
1,0,1,0.5667983639999999,0.487,0.003,3.172,38.6,3.8,2272.0,6280.34,1.0,5864.0,291.65839,42.632439
0,0,1,3.22452656,0.0995,0.3179,5.156,57.5,3.0,4883.0,134353.84,1.0,3857.0,299.69125,40.855957000000004
0,0,1,1.89127438,0.514,0.421,4.491,32.3,1.5,3342.0,29488.85,1.0,7919.0,290.25375,37.92691
0,0,1,1.33256944,0.456,0.006,3.89,20.6,1.4,1624.0,1636.72,1.0,5655.0,295.13477,46.76965
0,0,0,66.6504521,0.433,0.036,5.744,536.9,22.7,308.0,2.14,1.0,4550.0,297.34738,44.026939
0,1,1,55.7002642,0.2976,0.1465,4.285,332.7,37.4,309.0,2.14,1.0,4267.0,295.95797999999996,49.041012
0,0,0,3.54553077,0.143,0.321,4.143,119.2,7.4,1448.0,1039.47,3.0,5794.0,293.51984,41.277409000000006
0,1,0,85.0624157,0.819,0.01,4.6964,41901.0,136.0,355.0,3.74,1.0,5223.0,291.42685,42.164082
0,1,1,10.882416555,1.199,1.146,5.4674,16630.0,76.2,632.0,37.81,1.0,4946.0,290.80301000000003,42.344409999999996
0,1,0,25.19830439,1.069,0.028,5.1942,73834.0,52.3,604.0,31.54,1.0,5955.0,296.4621,43.459728000000005
0,0,0,14.3196417,0.533,0.012,3.781,215.5,20.6,850.0,123.37,1.0,5562.0,293.73444,40.307201
0,0,0,5.2736268,0.595,0.012,5.291,86.1,12.1,1014.0,249.68,1.0,5851.0,296.12253,41.561138
0,0,0,24.5041103,0.178,0.295,6.065,119.5,12.3,574.0,25.59,1.0,5250.0,290.09427,41.742779
0,0,1,1.316398648,0.392,0.068,1.169,182.5,18.8,1374.0,842.93,1.0,5088.0,285.88486,45.380138
0,0,0,9.97202023,0.401,0.068,1.425,329.7,63.1,627.0,36.53,1.0,4810.0,297.34842000000003,43.421219
1,0,0,14.2005007,1.106,6.822,5.232,80.6,9.4,843.0,119.41,2.0,6332.0,282.67715,46.152851
0,0,1,1.318347743,0.427,0.036,0.871,113.2,16.9,1861.0,2827.4,1.0,6143.0,298.80429,42.164162
0,0,1,5.5834987,0.7862,0.0558,2.484,87.4,9.9,1317.0,711.41,1.0,6517.0,299.81876,43.825741
0,0,1,1.12401084,0.297,0.164,3.052,43.6,5.2,1719.0,2058.79,1.0,5941.0,294.76459,39.762718
0,0,1,1.21374652,0.57,0.019,3.371,28.9,2.0,1880.0,2945.61,1.0,6238.0,283.85147,47.24366
0,0,0,5.24970432,0.248,0.199,2.746,61.9,5.0,954.0,195.3,3.0,5528.0,283.00296000000003,44.284228999999996
0,0,0,40.3511707,0.079,0.379,3.97,533.5,55.0,479.0,12.46,1.0,5665.0,291.93756,39.419940999999994
0,0,0,72.9332762,0.106,0.351,3.829,770.4,79.4,389.0,5.44,1.0,5316.0,291.56476000000004,38.074589
0,0,0,56.6746666,0.626,0.299,5.516,883.1,44.6,522.0,17.59,1.0,5541.0,289.64342999999997,50.727089
0,1,0,63.9005941,1.194,64.35,8.2789,17097.0,189.0,353.0,3.68,1.0,5204.0,284.30792,39.700390000000006
0,0,0,12.6878176,0.921,0.038,4.262,293.0,26.6,851.0,123.89,1.0,6258.0,293.94241,42.4259
0,0,0,483.36405,0.614,0.049,15.61,285.4,40.9,202.0,0.39,1.0,5700.0,291.37067,40.216060999999996
0,0,0,16.2951259,0.494,0.473,3.678,197.9,18.2,574.0,25.59,1.0,4915.0,288.69501,39.883202000000004
0,1,0,18.173045009000003,0.674,0.001,10.9113,69911.0,52.9,650.0,42.19,1.0,5799.0,291.96497,41.122162
0,1,1,14.12678065,1.254,18.78,5.9303,7647.4,70.8,670.0,47.56,1.0,5656.0,298.56927,41.00351
0,0,0,12.0729757,0.312,0.135,3.783,99.5,13.3,969.0,208.13,1.0,5436.0,281.55267000000003,44.228531
0,0,1,1.337561836,0.055,0.402,1.575,41.0,5.1,2322.0,6870.94,1.0,6406.0,291.41714,40.48592
1,0,1,2.23755641,0.182,0.303,2.089,101.1,24.1,1397.0,897.8,1.0,6026.0,285.31628,38.686619
0,0,0,82.401274,0.703,0.259,6.48,430.7,61.4,421.0,7.42,1.0,5886.0,296.82895,48.173279
